gid;place_name;stop_name;lon;lat
de:08212:32586;Knielingen;Karlsruhe-Knielingen;8.341199;49.026659
de:08212:32587;Mühlburg;Karlsruhe-Mühlburg;8.351116;49.014570
de:08212:33;Grötzingen;Fikentscherstraße;8.507091;49.001736
de:08212:3301;Hagsfeld;Jenaer Straße;8.456210;49.035958
de:08212:3302;Hagsfeld;Hallesche Allee;8.453767;49.034851
de:08212:34;Grötzingen;Am Schwalbenloch;8.500784;49.000646
de:08212:35;Grötzingen;Vogelsang;8.499635;48.999685
de:08212:37;Karlsruhe;Europaplatz;8.394873;49.009827
de:08212:38;Karlsruhe;Kaiserplatz;8.388504;49.010110
de:08212:39;Karlsruhe;Mühlburger Tor;8.384246;49.010705
de:08212:40;Karlsruhe;Schillerstraße;8.379728;49.010104
de:08212:4002;Durlach;Raiherwiesenstraße;8.458564;48.997699
de:08212:4007;Durlach;Wachhausstraße;8.448772;48.992483
de:08212:4008;Durlach;Killisfeld;8.444954;48.993061
de:08212:401;Karlsruhe;Karl-Wilhelm-Platz;8.423197;49.011318
de:08212:402;Karlsruhe;Hauptfriedhof;8.430464;49.013792
de:08212:403;Karlsruhe;Hirtenweg/Technologiepark;8.439115;49.017321
de:08212:404;Rintheim;Sinsheimer Straße;8.444784;49.020803
de:08212:405;Hagsfeld;Fächerbad;8.448116;49.025427
de:08212:406;Waldstadt;Im Eichbäumle;8.447865;49.029568
de:08212:407;Waldstadt;Glogauer Straße;8.441936;49.031854
de:08212:408;Waldstadt;Zentrum;8.445242;49.035134
de:08212:409;Waldstadt;Jägerhaus;8.447254;49.037136
de:08212:41;Karlsruhe;Yorckstraße;8.375712;49.010935
de:08212:411;Waldstadt;Osteroder Straße;8.447200;49.043343
de:08212:4201;Karlsruhe;Kapellenstraße;8.413567;49.006922
de:08212:4202;Durlach;Tiefbauamt;8.432917;48.996603
de:08212:4203;Durlach;Maybachstraße;8.438783;48.997033
de:08212:4204;Durlach;Dieselstraße;8.444999;48.996226
de:08212:4205;Durlach;Ottostraße;8.450191;48.995118
de:08212:4206;Durlach;Gudrunstraße;8.455348;48.996562
de:08212:4302;Durlach;Schlesier Straße Ost;8.459399;48.986016
de:08212:4304;Durlach;Blattwiesenstraße;8.465103;48.992984
de:08212:4305;Durlach;Brühlstraße Mitte;8.461259;48.988374
de:08212:4307;Hohenwettersbach;Medersbuckel;8.475614;48.971955
de:08212:4308;Durlach;Tiefentalstraße;8.473431;48.973187
de:08212:4309;Hohenwettersbach;Mitte;8.478425;48.968257
de:08212:4310;Hohenwettersbach;Rathaus;8.477347;48.965998
de:08212:4312;Hohenwettersbach;Taglöhnergärten;8.472425;48.966028
de:08212:44;Karlsruhe;Händelstraße;8.369415;49.011212
de:08212:4407;Durlach;Dürrenwettersbacher Straße;8.473548;48.972013
de:08212:4409;Bergwald;Bergwald Mitte;8.468319;48.971725
de:08212:4412;Bergwald;Fridtjof-Nansen-Straße;8.469775;48.972002
de:08212:4413;Bergwald;Hooverstraße;8.464106;48.974107
de:08212:4414;Bergwald;Elsa-Brändström-Straße;8.461878;48.972344
de:08212:4415;Bergwald;Bergwaldschule;8.467870;48.971235
de:08212:4492;Durlach;Zündhütle;8.460567;48.982638
de:08212:4493;Durlach;Schlesier Straße West;8.452213;48.988575
de:08212:4494;Durlach;Ostmarkstraße;8.452644;48.991687
de:08212:4495;Durlach;Ellmendinger Straße;8.458716;48.994186
de:08212:4496;Durlach;Steiermärker Straße;8.455985;48.985828
de:08212:4497;Durlach;Killisfeldstraße;8.461959;48.997351
de:08212:4499;Durlach;Gritznerstraße;8.464025;48.999338
de:08212:45;Karlsruhe;Philippstraße;8.364510;49.011418
de:08212:4500;Wolfartsweier;Nord;8.458483;48.978659
de:08212:4503;Durlach;Parkschlössle;8.475299;48.995465
de:08212:4504;Durlach;Rommelstraße;8.473027;48.991935
de:08212:4505;Durlach;Max-Liebermann-Straße;8.470682;48.988551
de:08212:4508;Wolfartsweier;Mitte;8.455348;48.975604
de:08212:4509;Grünwettersbach;Rathaus;8.466837;48.958313
de:08212:4510;Grünwettersbach;Mitte;8.470287;48.955270
de:08212:4511;Grünwettersbach;Seniorenresidenz;8.471383;48.952190
de:08212:4512;Palmbach;Kirche;8.481534;48.946374
de:08212:4514;Palmbach;Im Kloth;8.477859;48.947553
de:08212:4517;Palmbach;Auf der Römerstraße;8.489511;48.945772
de:08212:4518;Palmbach;Waldenserplatz;8.485019;48.945636
de:08212:4523;Palmbach;Rudolf-Link-Straße;8.489816;48.944049
de:08212:4602;Durlach;Lußstraße;8.477922;48.995194
de:08212:4603;Durlach;Käthe-Kollwitz-Straße;8.478668;48.993131
de:08212:4604;Durlach;Ernst-Barlach-Straße;8.479009;48.989241
de:08212:4605;Durlach;Max-Beckmann-Straße;8.477491;48.987926
de:08212:4606;Durlach;Geigersberg;8.474931;48.986164
de:08212:4607;Durlach;Erich-Heckel-Straße;8.474742;48.988310
de:08212:4608;Durlach;August-Macke-Straße;8.472479;48.987355
de:08212:4711;Stupferich;Rieslingstraße;8.503336;48.951229
de:08212:4712;Stupferich;Rebgärtenstraße;8.505285;48.950314
de:08212:4713;Stupferich;Kirche;8.509112;48.951270
de:08212:4714;Stupferich;Wiesentalstraße;8.511394;48.952067
de:08212:4715;Stupferich;Rathaus;8.510675;48.954296
de:08212:4717;Stupferich;Pfefferäcker;8.503991;48.952385
de:08212:4800;Wolfartsweier;Süd;8.453264;48.974119
de:08212:5;Karlsruhe;Synagoge;8.384902;49.017769
de:08212:5003;Karlsruhe;Barbarossaplatz;8.389654;48.994935
de:08212:5004;Karlsruhe;Gebhardstraße;8.389384;48.992866
de:08212:5005;Karlsruhe;Breite Straße;8.385701;48.992542
de:08212:5006;Karlsruhe;Neue-Anlage-Straße;8.384776;48.990591
de:08212:5007;Karlsruhe;Grünwinkler Straße;8.380096;48.987991
de:08212:5008;Karlsruhe;Landgrabenstraße;8.377607;48.988651
de:08212:501;Karlsruhe;Rheinhafen;8.347433;49.015601
de:08212:5012;Oberreut;Rudolf-Breitscheid-Straße;8.360845;48.987007
de:08212:5013;Oberreut;Johanna-Kirchner-Straße;8.359605;48.985545
de:08212:5014;Oberreut;Eugen-Geck-Straße;8.356192;48.985097
de:08212:5015;Karlsruhe;Petergraben;8.377545;48.985904
de:08212:5016;Bulach;Friedhof;8.374535;48.983375
de:08212:5017;Oberreut;Bernhard-Lichtenberg-Straße;8.364357;48.987207
de:08212:503;Karlsruhe;Mühlburger Feld;8.364151;49.007700
de:08212:504;Karlsruhe;Kühler Krug;8.366936;49.006032
de:08212:505;Karlsruhe;Hübschstraße;8.372577;49.005567
de:08212:507;Karlsruhe;Lessingstraße;8.384228;49.004382
de:08212:508;Karlsruhe;Otto-Sachs-Straße;8.389375;49.003445
de:08212:51;Karlsruhe;Entenfang;8.359093;49.010469
de:08212:510;Karlsruhe;Konzerthaus;8.399769;49.003587
de:08212:5202;Karlsruhe;Stephanienbad;8.391819;48.990956
de:08212:5203;Karlsruhe;Neckarplatz;8.394217;48.987449
de:08212:5204;Karlsruhe;Weiherhof;8.392870;48.985757
de:08212:5205;Karlsruhe;Belchenplatz;8.390373;48.982373
de:08212:5206;Karlsruhe;Links der Alb;8.395924;48.983929
de:08212:5207;Karlsruhe;Nürnberger Straße;8.398574;48.984383
de:08212:521;Karlsruhe;Kußmaulstraße/Städt. Klinikum;8.369388;49.016838
de:08212:522;Karlsruhe;Hertzstraße;8.364303;49.019949
de:08212:523;Karlsruhe;Feierabendweg;8.360513;49.022005
de:08212:524;Karlsruhe;Neureuter Straße;8.357449;49.023654
de:08212:525;Knielingen;Siemensallee;8.350020;49.027725
de:08212:5504;Karlsruhe;Südendschule;8.388666;48.998589
de:08212:5508;Karlsruhe;St. Vincentius-Krankenhaus;8.380886;48.999509
de:08212:5509;Karlsruhe;Holtzstraße;8.381111;49.001842
de:08212:5513;Karlsruhe;Griesbachstraße;8.368274;49.000634
de:08212:5514;Karlsruhe;Junker-und-Ruh-Straße;8.369091;48.999479
